Frame, Keypoints, Bounding Boxes, Confidence Scores, Classes
206, N/A, [405.0, 4.0, 1140.0, 711.0], 0.9374144673347473, 0.0
206, N/A, [1026.0, 219.0, 1174.0, 428.0], 0.7939757108688354, 0.0
206, N/A, [1147.0, 10.0, 1280.0, 709.0], 0.6090957522392273, 0.0
207, N/A, [418.0, 4.0, 1141.0, 711.0], 0.9369434118270874, 0.0
207, N/A, [1022.0, 220.0, 1176.0, 432.0], 0.7944575548171997, 0.0
207, N/A, [1146.0, 12.0, 1280.0, 712.0], 0.6648368239402771, 0.0
208, N/A, [419.0, 3.0, 1144.0, 711.0], 0.9349241852760315, 0.0
208, N/A, [1020.0, 222.0, 1176.0, 432.0], 0.7679471969604492, 0.0
208, N/A, [1145.0, 12.0, 1280.0, 710.0], 0.5917315483093262, 0.0
209, N/A, [419.0, 5.0, 1145.0, 711.0], 0.9389857053756714, 0.0
209, N/A, [1027.0, 219.0, 1176.0, 427.0], 0.7773050665855408, 0.0
209, N/A, [1147.0, 23.0, 1280.0, 709.0], 0.6991044878959656, 0.0
210, N/A, [419.0, 4.0, 1146.0, 711.0], 0.9345325231552124, 0.0
210, N/A, [1148.0, 20.0, 1280.0, 708.0], 0.7278260588645935, 0.0
210, N/A, [1024.0, 215.0, 1176.0, 426.0], 0.7209278345108032, 0.0
211, N/A, [416.0, 4.0, 1139.0, 711.0], 0.9313772916793823, 0.0
211, N/A, [1023.0, 224.0, 1174.0, 435.0], 0.7053560614585876, 0.0
211, N/A, [1149.0, 13.0, 1280.0, 709.0], 0.6745690107345581, 0.0
212, N/A, [409.0, 3.0, 1134.0, 711.0], 0.9306765198707581, 0.0
212, N/A, [1027.0, 231.0, 1174.0, 437.0], 0.6567367911338806, 0.0
212, N/A, [1148.0, 7.0, 1280.0, 709.0], 0.6132487654685974, 0.0
213, N/A, [402.0, 3.0, 1133.0, 711.0], 0.9389394521713257, 0.0
213, N/A, [1022.0, 221.0, 1175.0, 431.0], 0.708879828453064, 0.0
213, N/A, [1149.0, 12.0, 1280.0, 706.0], 0.5692237019538879, 0.0
214, N/A, [401.0, 5.0, 1121.0, 711.0], 0.8884287476539612, 0.0
214, N/A, [1149.0, 15.0, 1280.0, 705.0], 0.7017771601676941, 0.0
214, N/A, [1028.0, 215.0, 1174.0, 425.0], 0.6765032410621643, 0.0
215, N/A, [398.0, 3.0, 1125.0, 711.0], 0.8984037637710571, 0.0
215, N/A, [1149.0, 14.0, 1280.0, 706.0], 0.7050052881240845, 0.0
215, N/A, [1024.0, 216.0, 1175.0, 429.0], 0.6360208988189697, 0.0
216, N/A, [397.0, 3.0, 1118.0, 712.0], 0.9331471920013428, 0.0
216, N/A, [1011.0, 222.0, 1176.0, 435.0], 0.7125589847564697, 0.0
216, N/A, [1150.0, 20.0, 1280.0, 706.0], 0.6912418603897095, 0.0
217, N/A, [396.0, 3.0, 1097.0, 712.0], 0.8919599652290344, 0.0
217, N/A, [1008.0, 225.0, 1176.0, 436.0], 0.7633328437805176, 0.0
217, N/A, [1151.0, 24.0, 1280.0, 706.0], 0.6291133165359497, 0.0
218, N/A, [393.0, 4.0, 1076.0, 712.0], 0.8977658152580261, 0.0
218, N/A, [1003.0, 226.0, 1176.0, 433.0], 0.7742319703102112, 0.0
218, N/A, [1151.0, 22.0, 1280.0, 706.0], 0.6543285250663757, 0.0
218, N/A, [865.0, 195.0, 1022.0, 364.0], 0.6513533592224121, 0.0
219, N/A, [389.0, 4.0, 1112.0, 711.0], 0.9041648507118225, 0.0
219, N/A, [1001.0, 218.0, 1176.0, 427.0], 0.8393851518630981, 0.0
219, N/A, [1151.0, 15.0, 1280.0, 707.0], 0.742354691028595, 0.0
219, N/A, [866.0, 190.0, 1016.0, 365.0], 0.7320384979248047, 0.0
220, N/A, [386.0, 3.0, 1109.0, 711.0], 0.9376511573791504, 0.0
220, N/A, [997.0, 218.0, 1176.0, 426.0], 0.8504425287246704, 0.0
220, N/A, [870.0, 191.0, 1010.0, 360.0], 0.7418099641799927, 0.0
220, N/A, [1152.0, 15.0, 1280.0, 707.0], 0.7409853935241699, 0.0
221, N/A, [383.0, 3.0, 1102.0, 711.0], 0.922989010810852, 0.0
221, N/A, [999.0, 224.0, 1178.0, 431.0], 0.8582945466041565, 0.0
221, N/A, [1152.0, 15.0, 1280.0, 705.0], 0.7438047528266907, 0.0
221, N/A, [868.0, 195.0, 1007.0, 367.0], 0.7093338370323181, 0.0
222, N/A, [383.0, 3.0, 1100.0, 711.0], 0.9397076964378357, 0.0
222, N/A, [997.0, 227.0, 1179.0, 431.0], 0.8663833141326904, 0.0
222, N/A, [1152.0, 17.0, 1280.0, 704.0], 0.7491010427474976, 0.0
222, N/A, [866.0, 198.0, 1001.0, 377.0], 0.7329059839248657, 0.0
223, N/A, [381.0, 3.0, 1101.0, 711.0], 0.9329721331596375, 0.0
223, N/A, [996.0, 227.0, 1179.0, 428.0], 0.872967541217804, 0.0
223, N/A, [1152.0, 16.0, 1280.0, 705.0], 0.7448522448539734, 0.0
223, N/A, [865.0, 197.0, 1002.0, 368.0], 0.7206441760063171, 0.0
224, N/A, [380.0, 4.0, 1100.0, 711.0], 0.9299757480621338, 0.0
224, N/A, [995.0, 218.0, 1180.0, 424.0], 0.86468106508255, 0.0
224, N/A, [1152.0, 15.0, 1280.0, 703.0], 0.737700879573822, 0.0
224, N/A, [862.0, 191.0, 1005.0, 369.0], 0.7064910531044006, 0.0
225, N/A, [382.0, 4.0, 1037.0, 712.0], 0.9175079464912415, 0.0
225, N/A, [996.0, 217.0, 1181.0, 423.0], 0.8644267320632935, 0.0
225, N/A, [1152.0, 14.0, 1280.0, 701.0], 0.7344825863838196, 0.0
225, N/A, [863.0, 189.0, 1002.0, 375.0], 0.6544893383979797, 0.0
226, N/A, [382.0, 5.0, 1093.0, 712.0], 0.9348832964897156, 0.0
226, N/A, [997.0, 227.0, 1181.0, 431.0], 0.8627777099609375, 0.0
226, N/A, [1152.0, 15.0, 1280.0, 696.0], 0.7039240598678589, 0.0
226, N/A, [861.0, 196.0, 1002.0, 396.0], 0.6801871657371521, 0.0
227, N/A, [380.0, 4.0, 1093.0, 711.0], 0.9211059808731079, 0.0
227, N/A, [997.0, 230.0, 1179.0, 430.0], 0.8603616952896118, 0.0
227, N/A, [863.0, 200.0, 1003.0, 391.0], 0.6689193248748779, 0.0
227, N/A, [1151.0, 17.0, 1280.0, 698.0], 0.653508722782135, 0.0
228, N/A, [379.0, 5.0, 1095.0, 711.0], 0.9170556664466858, 0.0
228, N/A, [997.0, 219.0, 1182.0, 423.0], 0.8683873414993286, 0.0
228, N/A, [1151.0, 15.0, 1280.0, 707.0], 0.7065609097480774, 0.0
228, N/A, [867.0, 192.0, 1003.0, 383.0], 0.6731360554695129, 0.0
229, N/A, [379.0, 5.0, 1090.0, 712.0], 0.906770646572113, 0.0
229, N/A, [995.0, 215.0, 1182.0, 423.0], 0.8614023923873901, 0.0
229, N/A, [1152.0, 13.0, 1280.0, 705.0], 0.7372089624404907, 0.0
229, N/A, [863.0, 188.0, 1002.0, 377.0], 0.6012911200523376, 0.0
230, N/A, [382.0, 5.0, 1095.0, 713.0], 0.9371887445449829, 0.0
230, N/A, [995.0, 227.0, 1182.0, 432.0], 0.8488070964813232, 0.0
230, N/A, [1150.0, 15.0, 1280.0, 697.0], 0.7167242765426636, 0.0
230, N/A, [863.0, 195.0, 1002.0, 389.0], 0.5957119464874268, 0.0
231, N/A, [384.0, 4.0, 1096.0, 711.0], 0.9337253570556641, 0.0
231, N/A, [996.0, 232.0, 1180.0, 435.0], 0.8585667014122009, 0.0
231, N/A, [1147.0, 15.0, 1280.0, 697.0], 0.7376729846000671, 0.0
231, N/A, [858.0, 202.0, 1003.0, 395.0], 0.608150064945221, 0.0
232, N/A, [384.0, 5.0, 1104.0, 712.0], 0.9318093657493591, 0.0
232, N/A, [995.0, 223.0, 1182.0, 425.0], 0.8261958956718445, 0.0
232, N/A, [1147.0, 18.0, 1280.0, 693.0], 0.7518980503082275, 0.0
232, N/A, [844.0, 193.0, 1000.0, 377.0], 0.639536440372467, 0.0
233, N/A, [385.0, 3.0, 1101.0, 712.0], 0.9298771023750305, 0.0
233, N/A, [994.0, 213.0, 1182.0, 416.0], 0.8527083396911621, 0.0
233, N/A, [1149.0, 14.0, 1280.0, 696.0], 0.7629820704460144, 0.0
233, N/A, [857.0, 185.0, 1001.0, 365.0], 0.6563436388969421, 0.0
234, N/A, [388.0, 4.0, 1101.0, 712.0], 0.9378266334533691, 0.0
234, N/A, [998.0, 217.0, 1184.0, 429.0], 0.8528260588645935, 0.0
234, N/A, [1149.0, 18.0, 1280.0, 703.0], 0.7551642060279846, 0.0
234, N/A, [858.0, 192.0, 1000.0, 376.0], 0.6213429570198059, 0.0
235, N/A, [390.0, 4.0, 1097.0, 712.0], 0.9294773936271667, 0.0
235, N/A, [994.0, 234.0, 1178.0, 439.0], 0.847922146320343, 0.0
235, N/A, [857.0, 204.0, 998.0, 388.0], 0.7516164779663086, 0.0
235, N/A, [1150.0, 18.0, 1280.0, 704.0], 0.7327221632003784, 0.0
236, N/A, [386.0, 4.0, 1102.0, 711.0], 0.9171995520591736, 0.0
236, N/A, [996.0, 231.0, 1177.0, 429.0], 0.8263775706291199, 0.0
236, N/A, [1150.0, 16.0, 1280.0, 700.0], 0.7466608881950378, 0.0
236, N/A, [864.0, 201.0, 1007.0, 383.0], 0.6614386439323425, 0.0
237, N/A, [387.0, 4.0, 1102.0, 712.0], 0.9290485382080078, 0.0
237, N/A, [995.0, 216.0, 1177.0, 422.0], 0.8379486203193665, 0.0
237, N/A, [1151.0, 12.0, 1280.0, 704.0], 0.7284052968025208, 0.0
237, N/A, [868.0, 188.0, 1018.0, 355.0], 0.6475503444671631, 0.0
238, N/A, [387.0, 5.0, 1102.0, 713.0], 0.9416135549545288, 0.0
238, N/A, [998.0, 217.0, 1176.0, 424.0], 0.8319383263587952, 0.0
238, N/A, [1151.0, 12.0, 1280.0, 697.0], 0.7510536313056946, 0.0
238, N/A, [861.0, 187.0, 1005.0, 369.0], 0.6868303418159485, 0.0
239, N/A, [386.0, 4.0, 1102.0, 713.0], 0.9403186440467834, 0.0
239, N/A, [997.0, 231.0, 1172.0, 432.0], 0.8279803395271301, 0.0
239, N/A, [1151.0, 16.0, 1280.0, 706.0], 0.7443860173225403, 0.0
239, N/A, [863.0, 197.0, 999.0, 375.0], 0.6883097290992737, 0.0
240, N/A, [381.0, 4.0, 1104.0, 713.0], 0.9415137767791748, 0.0
240, N/A, [998.0, 231.0, 1171.0, 432.0], 0.8283411860466003, 0.0
240, N/A, [1150.0, 16.0, 1280.0, 708.0], 0.7049906849861145, 0.0
240, N/A, [865.0, 200.0, 1004.0, 384.0], 0.6330135464668274, 0.0
241, N/A, [371.0, 4.0, 1105.0, 712.0], 0.930134117603302, 0.0
241, N/A, [995.0, 227.0, 1170.0, 426.0], 0.8444260954856873, 0.0
241, N/A, [1150.0, 15.0, 1280.0, 705.0], 0.7084071040153503, 0.0
241, N/A, [860.0, 192.0, 1005.0, 368.0], 0.6165309548377991, 0.0
242, N/A, [358.0, 4.0, 1102.0, 712.0], 0.929002046585083, 0.0
242, N/A, [999.0, 228.0, 1167.0, 425.0], 0.8408055901527405, 0.0
242, N/A, [1150.0, 14.0, 1280.0, 708.0], 0.7047688364982605, 0.0
242, N/A, [861.0, 191.0, 1003.0, 370.0], 0.6698066592216492, 0.0
243, N/A, [347.0, 5.0, 1104.0, 713.0], 0.9330726861953735, 0.0
243, N/A, [1000.0, 229.0, 1163.0, 434.0], 0.8336678147315979, 0.0
243, N/A, [1146.0, 8.0, 1280.0, 708.0], 0.6261805891990662, 0.0
243, N/A, [848.0, 195.0, 1002.0, 381.0], 0.6195412278175354, 0.0
244, N/A, [336.0, 5.0, 1103.0, 713.0], 0.9297159910202026, 0.0
244, N/A, [999.0, 234.0, 1160.0, 434.0], 0.841252326965332, 0.0
244, N/A, [1146.0, 8.0, 1280.0, 707.0], 0.660912811756134, 0.0
244, N/A, [856.0, 199.0, 1001.0, 386.0], 0.6569346785545349, 0.0
245, N/A, [332.0, 5.0, 1104.0, 712.0], 0.922808825969696, 0.0
245, N/A, [998.0, 234.0, 1159.0, 435.0], 0.8355393409729004, 0.0
245, N/A, [854.0, 196.0, 1004.0, 375.0], 0.6860371828079224, 0.0
245, N/A, [1146.0, 9.0, 1280.0, 706.0], 0.6346080303192139, 0.0
246, N/A, [329.0, 5.0, 1102.0, 712.0], 0.9164779782295227, 0.0
246, N/A, [999.0, 232.0, 1158.0, 430.0], 0.8299823999404907, 0.0
246, N/A, [1149.0, 15.0, 1280.0, 706.0], 0.730806827545166, 0.0
246, N/A, [860.0, 192.0, 1005.0, 377.0], 0.6834228038787842, 0.0
247, N/A, [328.0, 5.0, 1093.0, 712.0], 0.9026328921318054, 0.0
247, N/A, [1000.0, 232.0, 1157.0, 430.0], 0.8268251419067383, 0.0
247, N/A, [1146.0, 11.0, 1280.0, 704.0], 0.7041268348693848, 0.0
247, N/A, [860.0, 192.0, 1007.0, 382.0], 0.6983146667480469, 0.0
248, N/A, [330.0, 5.0, 1096.0, 712.0], 0.9071831107139587, 0.0
248, N/A, [1001.0, 236.0, 1155.0, 433.0], 0.8286833167076111, 0.0
248, N/A, [856.0, 195.0, 1005.0, 389.0], 0.762401819229126, 0.0
248, N/A, [1149.0, 18.0, 1280.0, 707.0], 0.7106984853744507, 0.0
249, N/A, [333.0, 5.0, 1093.0, 712.0], 0.9054285287857056, 0.0
249, N/A, [1001.0, 237.0, 1153.0, 432.0], 0.8304957151412964, 0.0
249, N/A, [857.0, 196.0, 1005.0, 389.0], 0.7787977457046509, 0.0
249, N/A, [1149.0, 18.0, 1280.0, 706.0], 0.752106249332428, 0.0
250, N/A, [337.0, 5.0, 1093.0, 712.0], 0.9046925902366638, 0.0
250, N/A, [1000.0, 235.0, 1152.0, 428.0], 0.8253772854804993, 0.0
250, N/A, [1148.0, 16.0, 1280.0, 707.0], 0.7117831707000732, 0.0
250, N/A, [860.0, 193.0, 1004.0, 378.0], 0.710746705532074, 0.0
251, N/A, [344.0, 4.0, 1080.0, 710.0], 0.8907080888748169, 0.0
251, N/A, [999.0, 235.0, 1151.0, 428.0], 0.8245492577552795, 0.0
251, N/A, [857.0, 192.0, 1003.0, 380.0], 0.7278885841369629, 0.0
251, N/A, [1144.0, 10.0, 1280.0, 704.0], 0.6905142664909363, 0.0
252, N/A, [346.0, 5.0, 1061.0, 711.0], 0.9046206474304199, 0.0
252, N/A, [999.0, 238.0, 1151.0, 432.0], 0.7988210320472717, 0.0
252, N/A, [857.0, 194.0, 1005.0, 382.0], 0.7189867496490479, 0.0
252, N/A, [1141.0, 11.0, 1280.0, 702.0], 0.674807071685791, 0.0
253, N/A, [353.0, 5.0, 1048.0, 710.0], 0.909599244594574, 0.0
253, N/A, [999.0, 243.0, 1152.0, 431.0], 0.7985221147537231, 0.0
253, N/A, [860.0, 196.0, 1005.0, 386.0], 0.7147847414016724, 0.0
253, N/A, [1140.0, 12.0, 1280.0, 701.0], 0.6210265755653381, 0.0
254, N/A, [360.0, 5.0, 1046.0, 711.0], 0.9068455696105957, 0.0
254, N/A, [998.0, 242.0, 1151.0, 433.0], 0.7927312254905701, 0.0
254, N/A, [866.0, 193.0, 1002.0, 379.0], 0.6777030825614929, 0.0
254, N/A, [1141.0, 9.0, 1280.0, 702.0], 0.6326074004173279, 0.0
255, N/A, [362.0, 5.0, 1055.0, 710.0], 0.9018431901931763, 0.0
255, N/A, [998.0, 242.0, 1147.0, 427.0], 0.7814681529998779, 0.0
255, N/A, [868.0, 191.0, 1002.0, 375.0], 0.7472836375236511, 0.0
255, N/A, [1139.0, 9.0, 1280.0, 703.0], 0.6596020460128784, 0.0
256, N/A, [364.0, 5.0, 1057.0, 711.0], 0.9034736156463623, 0.0
256, N/A, [995.0, 244.0, 1152.0, 429.0], 0.7907376289367676, 0.0
256, N/A, [856.0, 192.0, 1004.0, 376.0], 0.7104352712631226, 0.0
256, N/A, [1135.0, 10.0, 1280.0, 703.0], 0.6250097155570984, 0.0
257, N/A, [364.0, 5.0, 1073.0, 711.0], 0.9004425406455994, 0.0
257, N/A, [995.0, 244.0, 1152.0, 427.0], 0.8072013854980469, 0.0
257, N/A, [862.0, 192.0, 1000.0, 377.0], 0.643861711025238, 0.0
257, N/A, [1136.0, 11.0, 1280.0, 706.0], 0.5412520170211792, 0.0
258, N/A, [363.0, 5.0, 1058.0, 711.0], 0.9035362005233765, 0.0
258, N/A, [986.0, 245.0, 1150.0, 426.0], 0.7958853244781494, 0.0
258, N/A, [1142.0, 14.0, 1280.0, 704.0], 0.7005743980407715, 0.0
258, N/A, [853.0, 190.0, 1001.0, 371.0], 0.6885420083999634, 0.0
259, N/A, [362.0, 5.0, 1096.0, 711.0], 0.9175027012825012, 0.0
259, N/A, [982.0, 249.0, 1150.0, 427.0], 0.8122951984405518, 0.0
259, N/A, [844.0, 192.0, 998.0, 370.0], 0.6981745362281799, 0.0
259, N/A, [1137.0, 10.0, 1280.0, 704.0], 0.6387107372283936, 0.0
260, N/A, [361.0, 5.0, 1097.0, 712.0], 0.9184663891792297, 0.0
260, N/A, [992.0, 255.0, 1148.0, 432.0], 0.8229376077651978, 0.0
260, N/A, [843.0, 197.0, 1002.0, 390.0], 0.563800036907196, 0.0
260, N/A, [1136.0, 11.0, 1280.0, 703.0], 0.5460962057113647, 0.0
261, N/A, [364.0, 4.0, 1058.0, 711.0], 0.9081761837005615, 0.0
261, N/A, [990.0, 252.0, 1148.0, 427.0], 0.8296034932136536, 0.0
261, N/A, [841.0, 199.0, 1012.0, 419.0], 0.6126596331596375, 0.0
261, N/A, [1136.0, 12.0, 1280.0, 704.0], 0.5835148692131042, 0.0
262, N/A, [364.0, 4.0, 1035.0, 711.0], 0.9188533425331116, 0.0
262, N/A, [988.0, 249.0, 1148.0, 425.0], 0.8443431854248047, 0.0
262, N/A, [1135.0, 11.0, 1280.0, 702.0], 0.6491411924362183, 0.0
262, N/A, [842.0, 192.0, 1012.0, 419.0], 0.6208637356758118, 0.0
263, N/A, [364.0, 5.0, 1097.0, 711.0], 0.9221208691596985, 0.0
263, N/A, [983.0, 252.0, 1147.0, 429.0], 0.8216174840927124, 0.0
263, N/A, [1139.0, 16.0, 1280.0, 702.0], 0.6987688541412354, 0.0
263, N/A, [847.0, 193.0, 996.0, 368.0], 0.6849673390388489, 0.0
264, N/A, [363.0, 5.0, 1090.0, 713.0], 0.9316835999488831, 0.0
264, N/A, [982.0, 258.0, 1144.0, 430.0], 0.8203274607658386, 0.0
264, N/A, [1136.0, 10.0, 1280.0, 696.0], 0.6737679839134216, 0.0
264, N/A, [845.0, 197.0, 992.0, 372.0], 0.5978178977966309, 0.0
265, N/A, [363.0, 4.0, 1078.0, 711.0], 0.9048159122467041, 0.0
265, N/A, [981.0, 258.0, 1144.0, 428.0], 0.829448401927948, 0.0
265, N/A, [1135.0, 10.0, 1280.0, 699.0], 0.6943045258522034, 0.0
265, N/A, [840.0, 196.0, 995.0, 377.0], 0.6303470134735107, 0.0
266, N/A, [365.0, 4.0, 1049.0, 711.0], 0.9064253568649292, 0.0
266, N/A, [979.0, 256.0, 1143.0, 425.0], 0.8392787575721741, 0.0
266, N/A, [842.0, 192.0, 994.0, 375.0], 0.7105655670166016, 0.0
266, N/A, [1135.0, 11.0, 1280.0, 704.0], 0.6292433738708496, 0.0
267, N/A, [366.0, 4.0, 1079.0, 711.0], 0.9009519815444946, 0.0
267, N/A, [977.0, 257.0, 1143.0, 425.0], 0.8256781101226807, 0.0
267, N/A, [840.0, 193.0, 990.0, 372.0], 0.7477744817733765, 0.0
267, N/A, [1135.0, 12.0, 1280.0, 704.0], 0.6750515699386597, 0.0
268, N/A, [366.0, 5.0, 1092.0, 713.0], 0.9307501316070557, 0.0
268, N/A, [975.0, 262.0, 1143.0, 430.0], 0.8126722574234009, 0.0
268, N/A, [838.0, 193.0, 987.0, 374.0], 0.6715019941329956, 0.0
268, N/A, [1137.0, 19.0, 1280.0, 705.0], 0.6419114470481873, 0.0
269, N/A, [366.0, 5.0, 1089.0, 713.0], 0.9273955225944519, 0.0
269, N/A, [972.0, 263.0, 1143.0, 430.0], 0.8161463737487793, 0.0
269, N/A, [835.0, 193.0, 984.0, 376.0], 0.6642264723777771, 0.0
269, N/A, [1134.0, 13.0, 1280.0, 703.0], 0.6273775100708008, 0.0
270, N/A, [366.0, 4.0, 1066.0, 711.0], 0.8960517644882202, 0.0
270, N/A, [967.0, 262.0, 1144.0, 430.0], 0.8081865906715393, 0.0
270, N/A, [1138.0, 16.0, 1280.0, 704.0], 0.7465335130691528, 0.0
270, N/A, [832.0, 193.0, 983.0, 376.0], 0.6027486324310303, 0.0
271, N/A, [363.0, 5.0, 1085.0, 711.0], 0.8981624245643616, 0.0
271, N/A, [961.0, 261.0, 1144.0, 428.0], 0.8275958895683289, 0.0
271, N/A, [1137.0, 15.0, 1280.0, 704.0], 0.76139897108078, 0.0
271, N/A, [833.0, 190.0, 976.0, 367.0], 0.7139173746109009, 0.0
272, N/A, [363.0, 5.0, 1088.0, 711.0], 0.9120670557022095, 0.0
272, N/A, [961.0, 263.0, 1142.0, 429.0], 0.8438396453857422, 0.0
272, N/A, [1136.0, 15.0, 1280.0, 706.0], 0.7592006325721741, 0.0
272, N/A, [834.0, 191.0, 972.0, 364.0], 0.7339380979537964, 0.0
273, N/A, [363.0, 5.0, 1086.0, 712.0], 0.9277304410934448, 0.0
273, N/A, [959.0, 268.0, 1142.0, 433.0], 0.8390746116638184, 0.0
273, N/A, [836.0, 198.0, 966.0, 363.0], 0.627383291721344, 0.0
273, N/A, [1133.0, 12.0, 1280.0, 697.0], 0.5292845368385315, 0.0
274, N/A, [360.0, 5.0, 1085.0, 712.0], 0.9182716608047485, 0.0
274, N/A, [956.0, 269.0, 1142.0, 433.0], 0.8452489376068115, 0.0
274, N/A, [835.0, 198.0, 964.0, 363.0], 0.6579163074493408, 0.0
274, N/A, [1133.0, 12.0, 1280.0, 704.0], 0.5304388999938965, 0.0
275, N/A, [362.0, 4.0, 1076.0, 712.0], 0.9050886034965515, 0.0
275, N/A, [951.0, 265.0, 1141.0, 429.0], 0.8587369322776794, 0.0
275, N/A, [836.0, 194.0, 959.0, 354.0], 0.6964560151100159, 0.0
275, N/A, [1133.0, 12.0, 1280.0, 703.0], 0.6212307214736938, 0.0
276, N/A, [364.0, 4.0, 1072.0, 711.0], 0.9027584791183472, 0.0
276, N/A, [949.0, 265.0, 1141.0, 430.0], 0.8628950119018555, 0.0
276, N/A, [834.0, 194.0, 951.0, 350.0], 0.6768489480018616, 0.0
276, N/A, [1132.0, 12.0, 1280.0, 701.0], 0.6744032502174377, 0.0
277, N/A, [365.0, 5.0, 1085.0, 711.0], 0.9114257097244263, 0.0
277, N/A, [947.0, 268.0, 1139.0, 434.0], 0.8434988856315613, 0.0
277, N/A, [833.0, 200.0, 952.0, 357.0], 0.711746335029602, 0.0
277, N/A, [1131.0, 11.0, 1280.0, 705.0], 0.6022573709487915, 0.0
278, N/A, [363.0, 4.0, 1086.0, 711.0], 0.9222010374069214, 0.0
278, N/A, [947.0, 270.0, 1140.0, 435.0], 0.8473575711250305, 0.0
278, N/A, [829.0, 204.0, 952.0, 359.0], 0.5563496947288513, 0.0
278, N/A, [1131.0, 12.0, 1280.0, 702.0], 0.5105092525482178, 0.0
279, N/A, [361.0, 5.0, 1087.0, 710.0], 0.9047182202339172, 0.0
279, N/A, [946.0, 266.0, 1140.0, 431.0], 0.8620690703392029, 0.0
279, N/A, [1132.0, 11.0, 1280.0, 704.0], 0.5639500617980957, 0.0
279, N/A, [822.0, 197.0, 949.0, 353.0], 0.508366048336029, 0.0
280, N/A, [362.0, 4.0, 1086.0, 710.0], 0.9069796204566956, 0.0
280, N/A, [946.0, 264.0, 1139.0, 430.0], 0.8593046069145203, 0.0
280, N/A, [1131.0, 11.0, 1280.0, 703.0], 0.549098014831543, 0.0
281, N/A, [363.0, 5.0, 1086.0, 711.0], 0.9050164818763733, 0.0
281, N/A, [946.0, 268.0, 1140.0, 434.0], 0.8508179187774658, 0.0
281, N/A, [1130.0, 11.0, 1280.0, 706.0], 0.5748910903930664, 0.0
282, N/A, [362.0, 4.0, 1086.0, 711.0], 0.9161902070045471, 0.0
282, N/A, [944.0, 269.0, 1138.0, 435.0], 0.8356738090515137, 0.0
282, N/A, [1132.0, 12.0, 1280.0, 704.0], 0.6309601068496704, 0.0
283, N/A, [360.0, 5.0, 1088.0, 711.0], 0.908923327922821, 0.0
283, N/A, [944.0, 267.0, 1137.0, 433.0], 0.8488524556159973, 0.0
283, N/A, [1131.0, 12.0, 1280.0, 701.0], 0.6960437297821045, 0.0
