Frame, Keypoints, Bounding Boxes, Confidence Scores, Classes
104, [[[975.3276977539062, 291.32568359375], [0.0, 0.0], [961.8076782226562, 273.6016845703125], [0.0, 0.0], [911.197509765625, 280.5389404296875], [943.8157348632812, 380.3465576171875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [868.0, 205.0, 1002.0, 436.0], 0.5849832892417908, 0.0
104, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1123.0, 7.0, 1280.0, 701.0], 0.5644344091415405, 0.0
104, [[[974.5888671875, 287.9556884765625], [0.0, 0.0], [963.1824340820312, 273.5469055175781], [0.0, 0.0], [917.5906982421875, 275.4873046875], [940.2703247070312, 334.72760009765625], [875.4987182617188, 348.1793212890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [872.0, 205.0, 990.0, 387.0], 0.2600172460079193, 0.0
105, [[[715.1422119140625, 250.41189575195312], [777.1824951171875, 193.27825927734375], [655.5059204101562, 191.11569213867188], [855.015380859375, 231.04031372070312], [580.00244140625, 227.802490234375], [954.8311767578125, 500.43121337890625], [488.8792724609375, 490.41278076171875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [404.0, 12.0, 1035.0, 711.0], 0.9217721819877625, 0.0
105, [[[1102.7369384765625, 312.6083984375], [1113.1904296875, 297.0389709472656], [1093.44775390625, 300.4464111328125], [0.0, 0.0], [1086.5841064453125, 296.85723876953125], [1174.977294921875, 352.0295715332031], [1069.5167236328125, 360.79638671875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1041.0, 235.0, 1156.0, 432.0], 0.6979689598083496, 0.0
105, [[[972.2932739257812, 288.4444885253906], [0.0, 0.0], [957.216064453125, 273.28863525390625], [0.0, 0.0], [906.0925903320312, 282.55419921875], [955.1292724609375, 376.2693176269531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [866.0, 207.0, 1002.0, 434.0], 0.6798321008682251, 0.0
105, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1123.0, 0.0, 1280.0, 702.0], 0.621613085269928, 0.0
106, [[[715.6077880859375, 251.13864135742188], [778.1400146484375, 192.67396545410156], [654.8204345703125, 191.2172088623047], [857.150390625, 228.99099731445312], [579.6695556640625, 226.91375732421875], [957.4669189453125, 500.916259765625], [494.2745056152344, 491.43939208984375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [398.0, 11.0, 1040.0, 710.0], 0.9224629998207092, 0.0
106, [[[1109.240966796875, 312.81396484375], [1120.40380859375, 297.0648193359375], [1097.2261962890625, 300.5050964355469], [0.0, 0.0], [1085.1859130859375, 299.00518798828125], [1173.2958984375, 352.5911560058594], [1069.692626953125, 363.2107849121094], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1041.0, 237.0, 1155.0, 433.0], 0.6678912043571472, 0.0
106, [[[970.2561645507812, 288.052490234375], [0.0, 0.0], [959.52099609375, 275.4835205078125], [0.0, 0.0], [918.8187866210938, 277.875732421875], [940.2384033203125, 338.7341613769531], [879.17578125, 342.95648193359375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [870.0, 207.0, 1083.0, 440.0], 0.6073896288871765, 0.0
106, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1121.0, 0.0, 1280.0, 701.0], 0.5478647351264954, 0.0
106, [[[971.897216796875, 289.2371520996094], [0.0, 0.0], [959.5192260742188, 275.5513916015625], [0.0, 0.0], [913.2406616210938, 279.4205322265625], [942.1838989257812, 352.6910705566406], [875.2702026367188, 353.3523254394531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [865.0, 208.0, 1005.0, 436.0], 0.3136250078678131, 0.0
107, [[[714.286376953125, 249.35256958007812], [777.4185180664062, 193.40969848632812], [653.4710083007812, 189.62545776367188], [854.5092163085938, 233.36557006835938], [576.1507568359375, 226.43817138671875], [955.674560546875, 499.35345458984375], [488.57745361328125, 491.5263671875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [388.0, 12.0, 1039.0, 710.0], 0.9205626845359802, 0.0
107, [[[970.50732421875, 289.8681335449219], [0.0, 0.0], [958.5162353515625, 275.25323486328125], [0.0, 0.0], [911.6301879882812, 277.86614990234375], [945.5093994140625, 355.08465576171875], [871.1282348632812, 351.62274169921875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [862.0, 207.0, 1016.0, 434.0], 0.6590784192085266, 0.0
107, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [1214.1865234375, 316.36907958984375], [0.0, 0.0], [1238.3065185546875, 610.9337158203125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1125.0, 4.0, 1280.0, 700.0], 0.6333329677581787, 0.0
107, [[[1113.3271484375, 312.9010314941406], [1124.15576171875, 300.28466796875], [1100.1824951171875, 300.79656982421875], [0.0, 0.0], [1079.88134765625, 298.4651794433594], [1163.8680419921875, 345.62640380859375], [1058.2144775390625, 344.4637451171875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1054.0, 240.0, 1154.0, 364.0], 0.43567147850990295, 0.0
107, [[[1112.486328125, 313.87799072265625], [1123.736083984375, 298.7939453125], [1099.7691650390625, 301.0302429199219], [0.0, 0.0], [1082.7303466796875, 298.3661193847656], [1165.519775390625, 351.7475891113281], [1065.1199951171875, 359.55462646484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1045.0, 238.0, 1154.0, 432.0], 0.41544783115386963, 0.0
108, [[[705.9026489257812, 242.67111206054688], [770.3292846679688, 190.53756713867188], [648.1633911132812, 184.21322631835938], [849.3223876953125, 235.17965698242188], [574.4591674804688, 222.34918212890625], [955.776611328125, 496.98394775390625], [484.9237976074219, 485.6097717285156], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [376.0, 12.0, 1041.0, 710.0], 0.9174924492835999, 0.0
108, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [1218.709228515625, 317.2812194824219], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1123.0, 12.0, 1280.0, 700.0], 0.6421297788619995, 0.0
108, [[[968.8720703125, 286.1995849609375], [0.0, 0.0], [956.6453857421875, 272.6340637207031], [0.0, 0.0], [912.8087158203125, 276.553955078125], [945.2691650390625, 340.5824279785156], [876.9727783203125, 344.4429626464844], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [865.0, 205.0, 1087.0, 435.0], 0.4121996760368347, 0.0
108, [[[1122.8564453125, 314.3833923339844], [1131.5301513671875, 302.4710388183594], [1110.1630859375, 301.20751953125], [0.0, 0.0], [1080.4595947265625, 295.62139892578125], [0.0, 0.0], [1045.11474609375, 340.3768310546875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1057.0, 239.0, 1155.0, 362.0], 0.33871060609817505, 0.0
108, [[[968.802978515625, 287.9772033691406], [0.0, 0.0], [957.3560180664062, 276.1960754394531], [0.0, 0.0], [912.7200927734375, 280.05194091796875], [926.9051513671875, 336.95068359375], [882.1853637695312, 345.18572998046875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [858.0, 206.0, 1014.0, 430.0], 0.3375350832939148, 0.0
109, [[[697.7649536132812, 237.112060546875], [762.7416381835938, 184.62794494628906], [640.6910400390625, 179.63633728027344], [846.6212768554688, 231.4738311767578], [569.3609008789062, 221.54296875], [952.34814453125, 499.0943603515625], [480.2287292480469, 487.74676513671875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [363.0, 11.0, 1039.0, 711.0], 0.9109050035476685, 0.0
109, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1127.0, 35.0, 1280.0, 708.0], 0.5360279679298401, 0.0
109, [[[1108.8206787109375, 308.7090759277344], [1117.6207275390625, 298.6899108886719], [1100.259033203125, 298.59698486328125], [0.0, 0.0], [0.0, 0.0], [1154.0185546875, 333.076171875], [1068.8961181640625, 329.9000244140625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1063.0, 240.0, 1155.0, 361.0], 0.4379454255104065, 0.0
109, [[[970.9566040039062, 275.41180419921875], [970.4078979492188, 266.0688781738281], [957.6993408203125, 264.8796081542969], [0.0, 0.0], [913.9739379882812, 273.06854248046875], [973.33203125, 323.0203857421875], [875.2302856445312, 337.908447265625], [1061.2672119140625, 340.9592590332031], [895.3474731445312, 386.01116943359375], [1038.692138671875, 326.79840087890625], [970.0413208007812, 354.2441711425781], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [866.0, 207.0, 1135.0, 438.0], 0.42236992716789246, 0.0
109, [[[971.609130859375, 280.0892639160156], [0.0, 0.0], [959.161376953125, 268.02618408203125], [0.0, 0.0], [914.991455078125, 273.93194580078125], [959.6349487304688, 335.9462585449219], [872.0096435546875, 339.90936279296875], [1029.581787109375, 349.0505065917969], [0.0, 0.0], [1031.621337890625, 329.5057373046875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [863.0, 206.0, 1038.0, 434.0], 0.3657674491405487, 0.0
110, [[[691.9004516601562, 232.54202270507812], [755.423095703125, 179.7555694580078], [634.1651611328125, 175.85183715820312], [839.941162109375, 225.5326385498047], [564.0364379882812, 218.5677490234375], [953.7901000976562, 497.0751953125], [476.91912841796875, 488.52838134765625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [347.0, 9.0, 1041.0, 712.0], 0.9101267457008362, 0.0
110, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [1216.593994140625, 316.18243408203125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1124.0, 20.0, 1280.0, 699.0], 0.5646947026252747, 0.0
110, [[[973.40869140625, 277.4416198730469], [0.0, 0.0], [958.8104858398438, 265.5909118652344], [0.0, 0.0], [913.709228515625, 274.43951416015625], [980.3270874023438, 346.37127685546875], [865.6456909179688, 346.6811218261719], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [863.0, 208.0, 1022.0, 438.0], 0.5156939625740051, 0.0
110, [[[1107.6937255859375, 316.508056640625], [1120.7264404296875, 303.5855407714844], [1097.104248046875, 303.0505676269531], [1141.9754638671875, 301.6275634765625], [1081.9027099609375, 300.03985595703125], [0.0, 0.0], [1061.9520263671875, 339.3353271484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1061.0, 239.0, 1156.0, 363.0], 0.3356584906578064, 0.0
111, [[[686.7943725585938, 225.56195068359375], [749.8047485351562, 174.45220947265625], [629.7014770507812, 170.29293823242188], [829.5348510742188, 221.92962646484375], [558.1067504882812, 214.3511962890625], [945.6318359375, 485.3140869140625], [466.6072082519531, 482.1539001464844], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [334.0, 9.0, 1040.0, 712.0], 0.9154704809188843, 0.0
111, [[[1104.822265625, 314.06146240234375], [1116.235107421875, 298.9243469238281], [1095.7886962890625, 300.3714599609375], [1141.3787841796875, 293.095458984375], [0.0, 0.0], [1164.415283203125, 358.93438720703125], [1074.503662109375, 359.4783630371094], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1044.0, 238.0, 1158.0, 434.0], 0.42928066849708557, 0.0
111, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1128.0, 17.0, 1280.0, 709.0], 0.42632636427879333, 0.0
111, [[[930.6685180664062, 310.13470458984375], [942.9673461914062, 294.68328857421875], [916.49951171875, 294.77593994140625], [0.0, 0.0], [0.0, 0.0], [984.8562622070312, 338.8661804199219], [865.3951416015625, 342.821044921875], [1020.91748046875, 387.082763671875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [876.0, 208.0, 1019.0, 436.0], 0.34020063281059265, 0.0
111, [[[932.3751220703125, 308.21063232421875], [944.139892578125, 292.22161865234375], [916.3370361328125, 292.626953125], [0.0, 0.0], [0.0, 0.0], [985.0264892578125, 336.2463684082031], [857.7051391601562, 349.528564453125], [1042.98193359375, 367.3658142089844], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [873.0, 207.0, 1075.0, 434.0], 0.3069360852241516, 0.0
112, [[[678.9835205078125, 216.83615112304688], [740.5531616210938, 164.1553955078125], [622.0333251953125, 161.19708251953125], [820.6469116210938, 208.798828125], [551.6250610351562, 204.15225219726562], [944.08447265625, 479.0953369140625], [459.0547790527344, 480.72369384765625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [322.0, 9.0, 1038.0, 711.0], 0.9212287664413452, 0.0
112, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1128.0, 4.0, 1280.0, 704.0], 0.5198374390602112, 0.0
112, [[[932.988525390625, 303.7131042480469], [944.3119506835938, 287.0523986816406], [917.70556640625, 287.8702697753906], [0.0, 0.0], [891.2847900390625, 283.25225830078125], [985.9535522460938, 344.5437927246094], [860.8092651367188, 346.18121337890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [874.0, 206.0, 1018.0, 434.0], 0.46177956461906433, 0.0
112, [[[1108.596435546875, 315.144287109375], [1117.61572265625, 302.00250244140625], [1100.7723388671875, 304.0841979980469], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [1076.5338134765625, 353.86798095703125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1046.0, 239.0, 1159.0, 434.0], 0.39759939908981323, 0.0
112, [[[1109.3138427734375, 313.6001892089844], [1119.17333984375, 300.71405029296875], [1099.9716796875, 301.4108581542969], [0.0, 0.0], [0.0, 0.0], [1161.72021484375, 356.94317626953125], [1083.6331787109375, 348.1910705566406], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [986.0, 238.0, 1158.0, 434.0], 0.34969931840896606, 0.0
112, [[[929.7755126953125, 301.8652648925781], [944.660888671875, 286.19683837890625], [916.38916015625, 284.69091796875], [0.0, 0.0], [0.0, 0.0], [984.9263916015625, 346.9722595214844], [858.7693481445312, 340.83551025390625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [811.0, 206.0, 1016.0, 432.0], 0.2607564926147461, 0.0
113, [[[670.0742797851562, 205.13272094726562], [729.0687866210938, 151.40228271484375], [610.992919921875, 153.94610595703125], [811.7578125, 195.13790893554688], [542.9185180664062, 202.69979858398438], [943.4015502929688, 476.34710693359375], [454.6451721191406, 477.8089599609375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [312.0, 9.0, 1034.0, 713.0], 0.9224565029144287, 0.0
113, [[[966.3602905273438, 278.77862548828125], [0.0, 0.0], [952.452880859375, 267.3498229980469], [0.0, 0.0], [912.47998046875, 275.5595703125], [980.7178344726562, 341.84344482421875], [868.8264770507812, 345.5689392089844], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [864.0, 205.0, 1016.0, 433.0], 0.5691068172454834, 0.0
113, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1127.0, 5.0, 1280.0, 706.0], 0.5472313761711121, 0.0
113, [[[1114.6353759765625, 313.30584716796875], [1124.0677490234375, 299.4571533203125], [1104.3519287109375, 301.8990478515625], [0.0, 0.0], [1091.665283203125, 299.7674560546875], [0.0, 0.0], [1075.6378173828125, 354.20458984375], [0.0, 0.0], [1051.546875, 427.5775451660156], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1047.0, 238.0, 1159.0, 433.0], 0.5281599164009094, 0.0
113, [[[1114.505126953125, 311.8267517089844], [1125.3623046875, 298.89849853515625], [1102.9114990234375, 299.699951171875], [0.0, 0.0], [1089.291259765625, 297.8401184082031], [1165.3236083984375, 350.0533142089844], [1084.5064697265625, 339.7889099121094], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [982.0, 236.0, 1158.0, 434.0], 0.4149249792098999, 0.0
113, [[[1113.8414306640625, 308.6061706542969], [1123.9307861328125, 297.555908203125], [1104.9871826171875, 297.4570617675781], [1142.212646484375, 295.4209899902344], [0.0, 0.0], [1157.1595458984375, 338.25811767578125], [1081.6826171875, 329.5771484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [982.0, 238.0, 1157.0, 365.0], 0.2795476019382477, 0.0
114, [[[662.670166015625, 195.74398803710938], [718.0625610351562, 143.41143798828125], [601.8698120117188, 147.52734375], [798.4176635742188, 190.633544921875], [532.0441284179688, 201.86111450195312], [933.8665771484375, 481.087646484375], [439.8644714355469, 476.052490234375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [299.0, 6.0, 1038.0, 713.0], 0.9200214147567749, 0.0
114, [[[1114.5269775390625, 313.3187255859375], [1123.86572265625, 298.83905029296875], [1104.0732421875, 302.2789306640625], [0.0, 0.0], [1092.6912841796875, 302.2021179199219], [0.0, 0.0], [1080.6485595703125, 363.43365478515625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1047.0, 238.0, 1160.0, 432.0], 0.6599230766296387, 0.0
114, [[[943.1563110351562, 299.2795104980469], [950.0740966796875, 284.65936279296875], [926.9645385742188, 285.10125732421875], [0.0, 0.0], [890.7059936523438, 285.7427978515625], [975.6177978515625, 349.26605224609375], [859.44775390625, 351.9628601074219], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [859.0, 206.0, 1015.0, 436.0], 0.6048265099525452, 0.0
114, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1127.0, 13.0, 1280.0, 704.0], 0.5743398666381836, 0.0
114, [[[1114.1395263671875, 312.98992919921875], [1125.910888671875, 299.01385498046875], [1102.4677734375, 300.1724853515625], [0.0, 0.0], [1089.4285888671875, 302.04669189453125], [1167.3753662109375, 366.68328857421875], [1082.415283203125, 360.38665771484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [997.0, 237.0, 1159.0, 432.0], 0.3388268053531647, 0.0
115, [[[655.0310668945312, 188.42807006835938], [711.2213134765625, 138.89788818359375], [596.456298828125, 141.5736083984375], [788.8093872070312, 187.2176513671875], [527.52783203125, 196.42559814453125], [927.1373291015625, 469.1365661621094], [431.87432861328125, 475.9167785644531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [283.0, 9.0, 1036.0, 712.0], 0.9137147068977356, 0.0
115, [[[952.2579345703125, 284.81689453125], [958.0052490234375, 271.64776611328125], [936.9064331054688, 271.8727722167969], [0.0, 0.0], [900.2408447265625, 275.5768127441406], [975.3698120117188, 337.5644836425781], [873.3834838867188, 340.5787048339844], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [875.0, 206.0, 1014.0, 435.0], 0.5813498497009277, 0.0
115, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1124.0, 10.0, 1280.0, 702.0], 0.5672313570976257, 0.0
